a	36879.3215
à	2218.1687
aba	0.8331
abacate	0.8203
abacateiro	0.0385
abacates	0.3204
abacaxi	1.1664
abacaxis	0.1282
ábaco	0.141
ábacos	0.0128
abada	0.4358
abadas	0.0256
abade	2.9095
abadejo	0.0256
abades	0.1282
abadessa	0.3845
abadessas	0.0128
abadia	2.1661
abadias	0.1666
abafa	0.3845
abafada	0.3076
abafadas	0.0641
abafado	1.6662
abafador	0.1282
abafadores	0.0513
abafados	0.282
abafam	0.1282
abafamento	0.0128
abafámos	0.0128
abafando	0.0897
abafar	1.7175
abafara	0.0256
abafaram	0.0769
abafarem	0.0769
abafaria	0.0128
abafas	0.0513
abafaste	0.0256
abafavam	0.0128
abafe	0.0385
abafei	0.0128
abafem	0.0769
abafemos	0.0128
abafes	0.0128
abafo	0.0385
abafos	0.0128
abafou	0.1794
abaixa	5.9344
abaixada	1.1279
abaixadas	0.3204
abaixado	1.7303
abaixador	0.0256
abaixadores	0.0128
abaixados	1.1407
abaixai	0.0256
abaixam	0.2179
abaixamentos	0.0128
abaixamos	0.0641
abaixando	0.423
abaixar	2.8583
abaixara	0.0128
abaixará	0.0513
abaixaram	0.0513
abaixarão	0.0128
abaixarei	0.0641
abaixarem	0.1666
abaixares	0.0513
abaixaria	0.0641
abaixarmos	0.0385
abaixas	0.0769
abaixasse	0.0256
abaixava	0.0769
abaixavam	0.0256
abaixe	15.4448
abaixei	0.3589
abaixem	7.9723
abaixemos	0.0513
abaixes	0.0128
abaixo	81.3768
abaixo-assinado	0.2692
abaixo-assinados	0.0385
abaixou	0.5768
abajur	1.5637
abajures	0.1282
abala	0.4742
abalada	2.4994
abaladas	0.1282
abalado	2.3712
abalados	0.3973
abalai	0.0256
abalam	0.1025
abalamos	0.0513
abalámos	0.0256
abalançam	0.0128
abalançou	0.0128
abalando	0.0256
abalar	1.474
abalará	0.0641
abalaram	0.3332
abalarão	0.0256
abalarem	0.0385
abalares	0.0256
abalaria	0.0769
abalariam	0.0128
abalaríamos	0.0128
abalarmos	0.0256
abalas	0.0385
abalasse	0.0385
abalassem	0.0128
abalastes	0.0128
abalava	0.0513
abalável	0.0128
abale	0.1538
abalei	0.1154
abalem	0.0256
abales	0.0256
abalizada	0.0513
abalo	0.423
abalos	0.1666
abalou	1.2433
abalroa	0.0897
abalroada	0.0256
abalroado	0.1154
abalroados	0.0385
abalroamento	0.0128
abalroar	0.2563
abalroaram	0.0769
abalroarmos	0.0128
abalroei	0.0513
abalroou	0.1282
abana	2.6660000000000004
abanada	0.0513
abanadas	0.0256
abanadela	0.0256
abanadelas	0.0128
abanado	0.141
abanador	0.0256
abanados	0.0256
abanam	0.2563
abanamos	0.1794
abanámos	0.0256
abananado	0.0769
abanando	0.4999
abanão	0.4486
abanar	6.8188
abanara	0.0256
abanará	0.0513
abanaram	0.0385
abanarás	0.0256
abanarem	0.1154
abanaremos	0.0385
abanares	0.1666
abanaria	0.0256
abanas	0.2435
abanasse	0.0769
abanaste	0.1025
abanava	0.1538
abanavam	0.0256
abanca	0.0128
abancar	0.1154
abancou	0.0128
abandalhada	0.0256
abandalhado	0.0385
abandalhar	0.0513
abandalharmos	0.0128
abandalhou	0.0128
abandona	4.9346
abandonada	7.7673
abandonadas	1.6662
abandonado	15.9831
abandonados	3.0761
abandonai	0.1154
abandonam	1.3074
abandonamos	1.1279
abandonámos	0.423
abandonando	1.7175
abandonar	31.8253
abandonara	0.2435
abandonará	0.9357
abandonaram	3.4094
abandonarão	0.1538
abandonaras	0.0769
abandonarás	0.2051
abandonardes	0.0128
abandonarei	0.769
abandonareis	0.0385
abandonarem	0.5383
abandonaremos	0.3589
abandonares	0.4486
abandonaria	1.0767
abandonariam	0.1794
abandonaríamos	0.0513
abandonarias	0.1025
abandonarmos	0.1923
abandonas	0.8331
abandonasse	0.4871
abandonassem	0.141
abandonássemos	0.0385
abandonasses	0.0385
abandonaste	3.6145
abandonastes	0.0256
abandonava	0.3461
abandonavam	0.1154
abandonavas	0.0385
abandonável	0.0128
abandone	3.1402
abandonei	3.717
abandoneis	0.1025
abandonem	1.8585
abandonemos	0.3204
abandones	2.3712
abandono	4.2681
abandonos	0.0385
abandonou	14.1246
abane	0.3845
abanei	0.1666
abanem	0.5511
abanes	0.3461
abanicar	0.0256
abanico	0.2051
abanicos	0.0641
abano	0.3076
abanões	0.141
abanos	0.0128
abanou	0.6537
abarca	0.1538
abarcado	0.0128
abarcadores	0.0128
abarcam	0.0513
abarcamos	0.0128
abarcando	0.0897
abarcar	0.2307
abarcaremos	0.0128
abarcas	0.0128
abarcaste	0.0128
abarque	0.0128
abarrota	0.0256
abarrotada	0.1025
abarrotadas	0.0385
abarrotado	0.2563
abarrotados	0.0897
abarrotam	0.0128
abarrotando	0.0641
abarrotar	0.9357
abarrotarem	0.0128
abarrotaremos	0.0256
abarrotava	0.0128
abarrotes	0.0513
abas	0.4871
abastada	0.3076
abastadas	0.0769
abastado	0.769
abastados	0.282
abastança	0.0128
abastardada	0.0641
abastardo	0.0128
abasteça	0.0513
abasteçam	0.0641
abasteçamos	0.0256
abastece	0.564
abastecedor	0.141
abastecedora	0.0128
abastecedores	0.0385
abastecem	0.2179
abastecemos	0.1154
abastecendo	0.2051
abastecer	2.5763
abastecerá	0.0128
abasteceram	0.0256
abastecerem	0.0641
abasteceremos	0.0385
abasteceria	0.0128
abastecermos	0.0513
abastecesse	0.0128
abasteceu	0.0897
abasteci	0.0769
abastecia	0.0769
abasteciam	0.0256
abastecida	0.1666
abastecidas	0.0385
abastecido	0.6921
abastecidos	0.3204
abastecimento	2.8454
abastecimentos	0.8459
abasteço	0.1025
abasto	0.0769
abata	0.5768
abatais	0.0128
abatam	0.7434
abatamos	0.0256
abatas	0.0385
abatatei	0.0128
abate	2.8583
abatedor	0.0385
abatedores	0.0256
abatei	0.0256
abatem	0.4102
abatemos	0.564
abatendo	0.1666
abater	7.6135
abaterá	0.1025
abateram	0.7947
abaterão	0.0513
abaterei	0.0128
abaterem	0.1666
abateremos	0.0256
abateres	0.1025
abateria	0.0513
abatermos	0.0769
abates	0.1538
abatesse	0.0641
abatessem	0.0256
abateste	0.1794
abateu	1.7816
abati	0.4742
abatia	0.0897
abatiam	0.0641
abatida	1.6278
abatidas	0.282
abatido	8.6132
abatidos	2.6147
abatimento	0.2051
abat-jour	0.0641
abat-jours	0.0256
abato	0.3845
abauladas	0.0128
abaular	0.0128
abcesso	0.3204
abcessos	0.1025
abdica	0.2051
abdicação	0.1538
abdicações	0.0128
abdicado	0.1154
abdicai	0.0513
