a	6.459
à	5.2382
aba	1.8195
abacate	1.8129
abacateiro	0.6021
abacates	1.415
abacaxi	1.9638
abacaxis	1.0414
ábaco	1.0792
ábacos	0.301
abada	1.5441
abadas	0.4771
abade	2.3579
abadejo	0.4771
abades	1.0414
abadessa	1.4914
abadessas	0.301
abadia	2.2304
abadias	1.1461
abafa	1.4914
abafada	1.3979
abafadas	0.7782
abafado	2.1173
abafador	1.0414
abafadores	0.6990000000000001
abafados	1.3617
abafam	1.0414
abafamento	0.301
abafámos	0.301
abafando	0.9031
abafar	2.1303
abafara	0.4771
abafaram	0.8451
abafarem	0.8451
abafaria	0.301
abafas	0.6990000000000001
abafaste	0.4771
abafavam	0.301
abafe	0.6021
abafei	0.301
abafem	0.8451
abafemos	0.301
abafes	0.301
abafo	0.6021
abafos	0.301
abafou	1.1761
abaixa	2.6665
abaixada	1.9494
abaixadas	1.415
abaixado	2.1335
abaixador	0.4771
abaixadores	0.301
abaixados	1.9542
abaixai	0.4771
abaixam	1.2553
abaixamentos	0.301
abaixamos	0.7782
abaixando	1.5315
abaixar	2.3502
abaixara	0.301
abaixará	0.6990000000000001
abaixaram	0.6990000000000001
abaixarão	0.301
abaixarei	0.7782
abaixarem	1.1461
abaixares	0.6990000000000001
abaixaria	0.7782
abaixarmos	0.6021
abaixas	0.8451
abaixasse	0.4771
abaixava	0.8451
abaixavam	0.4771
abaixe	3.0813
abaixei	1.4624
abaixem	2.7945
abaixemos	0.6990000000000001
abaixes	0.301
abaixo	3.8028
abaixo-assinado	1.3424
abaixo-assinados	0.6021
abaixou	1.6628
abajur	2.0899
abajures	1.0414
abala	1.5798
abalada	2.2923
abaladas	1.0414
abalado	2.2695
abalados	1.5051
abalai	0.4771
abalam	0.9542
abalamos	0.6990000000000001
abalámos	0.4771
abalançam	0.301
abalançou	0.301
abalando	0.4771
abalar	2.0645
abalará	0.7782
abalaram	1.4314
abalarão	0.4771
abalarem	0.6021
abalares	0.4771
abalaria	0.8451
abalariam	0.301
abalaríamos	0.301
abalarmos	0.4771
abalas	0.6021
abalasse	0.6021
abalassem	0.301
abalastes	0.301
abalava	0.6990000000000001
abalável	0.301
abale	1.1139
abalei	1.0
abalem	0.4771
abales	0.4771
abalizada	0.6990000000000001
abalo	1.5315
abalos	1.1461
abalou	1.9912
abalroa	0.9031
abalroada	0.4771
abalroado	1.0
abalroados	0.6021
abalroamento	0.301
abalroar	1.3222
abalroaram	0.8451
abalroarmos	0.301
abalroei	0.6990000000000001
abalroou	1.0414
abana	2.3201
abanada	0.6990000000000001
abanadas	0.4771
abanadela	0.4771
abanadelas	0.301
abanado	1.0792
abanador	0.4771
abanados	0.4771
abanam	1.3222
abanamos	1.1761
abanámos	0.4771
abananado	0.8451
abanando	1.6021
abanão	1.5563
abanar	2.7267
abanara	0.4771
abanará	0.6990000000000001
abanaram	0.6021
abanarás	0.4771
abanarem	1.0
abanaremos	0.6021
abanares	1.1461
abanaria	0.4771
abanas	1.301
abanasse	0.8451
abanaste	0.9542
abanava	1.1139
abanavam	0.4771
abanca	0.301
abancar	1.0
abancou	0.301
abandalhada	0.4771
abandalhado	0.6021
abandalhar	0.6990000000000001
abandalharmos	0.301
abandalhou	0.301
abandona	2.5866
abandonada	2.7832
abandonadas	2.1173
abandonado	3.0962
abandonados	2.3819999999999997
abandonai	1.0
abandonam	2.0128
abandonamos	1.9494
abandonámos	1.5315
abandonando	2.1303
abandonar	3.3952
abandonara	1.301
abandonará	1.8692
abandonaram	2.4265
abandonarão	1.1139
abandonaras	0.8451
abandonarás	1.2304
abandonardes	0.301
abandonarei	1.7853
abandonareis	0.6021
abandonarem	1.6335
abandonaremos	1.4624
abandonares	1.5563
abandonaria	1.9294
abandonariam	1.1761
